chrom,start,end,name,score,strand,feature,relative_pos
chr19,465585258,465585259,PSI_380,633,-,5UTR,0.10881946841560235
chr18,2291108011,2291108012,PSI_381,572,+,CDS,0.36375077865778466
chr5,2156825830,2156825831,PSI_382,177,+,CDS,0.25801871336512905
chr20,1285032165,1285032166,PSI_383,733,+,CDS,0.6227646230381876
chr1,196773629,196773630,PSI_384,313,+,3UTR,0.8541331905016961
chr13,361995659,361995660,PSI_385,881,-,5UTR,0.066186978213453
chr6,2109327,2109328,PSI_386,693,+,3UTR,0.9387970321268502
chr18,2123943896,2123943897,PSI_387,482,-,CDS,0.60082944530845
chr22,999234585,999234586,PSI_388,736,+,5UTR,0.03981738540317108
chr9,2164557698,2164557699,PSI_389,813,-,CDS,0.6147606382978723
chr7,758759327,758759328,PSI_390,739,+,CDS,0.3010052077025554
chr12,1002659026,1002659027,PSI_391,530,-,CDS,0.4721496953872933
chr13,2650728670,2650728671,PSI_392,697,+,CDS,0.6245779790101809
chr15,2956159454,2956159455,PSI_393,863,+,CDS,0.49305522485197706
chr5,2056141133,2056141134,PSI_394,135,+,CDS,0.34270857953202555
chr7,2243459570,2243459571,PSI_395,948,-,3UTR,0.8517080186983099
chr15,1198513000,1198513001,PSI_396,113,+,3UTR,0.8286398890220065
chr9,476232492,476232493,PSI_397,758,-,3UTR,0.9689337358970285
chr19,1461065399,1461065400,PSI_398,545,+,CDS,0.38872425009035055
chr3,1796819260,1796819261,PSI_399,413,+,5UTR,0.057559107818263885
chr18,300445862,300445863,PSI_400,621,-,5UTR,0.11338421312981414
chr14,1160087766,1160087767,PSI_401,444,+,CDS,0.4674726997943252
chr20,315947687,315947688,PSI_402,475,+,5UTR,0.026402820375686267
chr11,2126157977,2126157978,PSI_403,744,-,3UTR,0.975107654451182
chr20,2050570902,2050570903,PSI_404,424,-,CDS,0.7502210663198959
chr2,2408503111,2408503112,PSI_405,210,-,CDS,0.4540261654689515
chr6,2799022626,2799022627,PSI_406,948,+,CDS,0.2531652297781416
chr7,1634305420,1634305421,PSI_407,259,+,3UTR,0.8614525139664805
chr15,1933475205,1933475206,PSI_408,153,-,CDS,0.5043283582089553
chr18,1475254407,1475254408,PSI_409,106,-,3UTR,0.8894054054054054
chr2,1522594045,1522594046,PSI_410,483,-,CDS,0.3669040932050447
chr12,1432563312,1432563313,PSI_411,819,+,CDS,0.5983886115367505
chr11,49165757,49165758,PSI_412,739,+,CDS,0.6165415151580351
chr13,1937096767,1937096768,PSI_413,441,-,CDS,0.7965383575227621
chr3,1351276325,1351276326,PSI_414,825,+,CDS,0.7016858050329832
chr10,1816513303,1816513304,PSI_415,918,+,3UTR,0.9705464438741229
chr12,2625833947,2625833948,PSI_416,600,+,CDS,0.6259196378041879
chr1,636466263,636466264,PSI_417,185,-,CDS,0.24243623570800352
chr3,1677278377,1677278378,PSI_418,977,-,3UTR,0.8249486351629
chr10,624976383,624976384,PSI_419,131,+,CDS,0.3637181193568114
chr20,757082666,757082667,PSI_420,363,-,CDS,0.7860723599260704
chr3,2906520395,2906520396,PSI_421,436,+,CDS,0.5227723234066369
chr2,2696670080,2696670081,PSI_422,824,+,3UTR,0.9742578796561605
chr8,306865545,306865546,PSI_423,580,-,CDS,0.6788814820556546
chr12,1377518192,1377518193,PSI_424,946,+,CDS,0.4349960224099118
chr7,1384282230,1384282231,PSI_425,877,+,5UTR,0.05249281438419813
chr8,433566165,433566166,PSI_426,351,-,CDS,0.5648021177396468
chr20,1011733440,1011733441,PSI_427,552,-,3UTR,0.8484963296234904
chr21,981931187,981931188,PSI_428,479,-,CDS,0.46012915129151294
chr19,1524545364,1524545365,PSI_429,123,-,CDS,0.740568862275449
chr20,775112347,775112348,PSI_430,198,-,5UTR,0.12087448807516261
chr3,1472540829,1472540830,PSI_431,452,+,CDS,0.4240783707141016
chr15,989331402,989331403,PSI_432,288,+,CDS,0.736401194795088
chr3,1118208308,1118208309,PSI_433,848,+,CDS,0.5244717914138008
chr4,2743151788,2743151789,PSI_434,295,-,5UTR,0.1899876130600416
chr9,567605219,567605220,PSI_435,196,+,3UTR,0.9118835624042454
chr9,644428374,644428375,PSI_436,308,-,CDS,0.3887952822240944
chr20,432552204,432552205,PSI_437,926,+,CDS,0.6584968659101151
chr20,2768730323,2768730324,PSI_438,329,+,3UTR,0.9284518494897959
chr1,112609125,112609126,PSI_439,603,+,CDS,0.7861456134321764
chr9,799962807,799962808,PSI_440,489,-,5UTR,0.032852318084126496
chr15,1341963696,1341963697,PSI_441,944,-,3UTR,0.9298918730380188
chr21,1752786996,1752786997,PSI_442,325,+,CDS,0.5475710236635687
chr13,1357861437,1357861438,PSI_443,628,+,CDS,0.26345800226057325
chr18,1456575174,1456575175,PSI_444,395,+,3UTR,0.9484541098056387
chr12,1862324449,1862324450,PSI_445,814,-,3UTR,0.9005293771648912
chr4,543500122,543500123,PSI_446,582,+,5UTR,0.049139855961254204
chr22,78573541,78573542,PSI_447,731,+,CDS,0.5695940347970174
chr5,1074335789,1074335790,PSI_448,676,+,CDS,0.697692608525616
chr21,802282032,802282033,PSI_449,478,+,CDS,0.2262499095579191
chr10,1380399861,1380399862,PSI_450,405,-,CDS,0.6764832176340084
chr5,2417053096,2417053097,PSI_451,608,-,3UTR,0.8699534121742691
chr13,214338867,214338868,PSI_452,499,+,3UTR,0.9090108997359692
chr4,804300903,804300904,PSI_453,708,-,CDS,0.2338411669367909
chr13,1159267142,1159267143,PSI_454,203,+,3UTR,0.9522431259044862
chr14,217549954,217549955,PSI_455,248,-,3UTR,0.9538156233086776
chr2,58798401,58798402,PSI_456,518,-,5UTR,0.198480930833872
chr10,1373419169,1373419170,PSI_457,207,+,3UTR,0.8510932382488157
chr14,2617639161,2617639162,PSI_458,467,+,CDS,0.4721053941023849
chr17,1535783537,1535783538,PSI_459,608,+,3UTR,0.809667414463119
chr19,1531410539,1531410540,PSI_460,494,+,5UTR,0.0300739787713091
chr13,766497082,766497083,PSI_461,393,-,CDS,0.6311049573377829
chr20,390152300,390152301,PSI_462,769,+,3UTR,0.8909464331558562
chr3,1657718848,1657718849,PSI_463,312,-,5UTR,0.12220181064164476
chr1,1811470498,1811470499,PSI_464,477,-,CDS,0.33108636392451873
chr21,136883210,136883211,PSI_465,902,-,3UTR,0.912932138284251
chr16,2607745552,2607745553,PSI_466,752,-,CDS,0.4156377600622205
chr9,2019283781,2019283782,PSI_467,240,-,CDS,0.5304297663686184
chr9,2812407861,2812407862,PSI_468,538,+,3UTR,0.8759104186952288
chr19,1413474145,1413474146,PSI_469,904,+,CDS,0.5067459455188353
chr14,131120089,131120090,PSI_470,601,+,CDS,0.2105434370086567
chr13,2599939363,2599939364,PSI_471,898,+,CDS,0.7599821548070489
chr15,958746672,958746673,PSI_472,241,+,CDS,0.7748325080104864
chr6,2971674111,2971674112,PSI_473,181,-,5UTR,0.032380756578947366
chr17,1991669913,1991669914,PSI_474,916,-,3UTR,0.8286274374935516
chr21,1689448375,1689448376,PSI_475,851,-,5UTR,0.1984023558481561
chr4,1004364211,1004364212,PSI_476,605,-,CDS,0.44393144013661373
chr14,958637541,958637542,PSI_477,339,+,CDS,0.7786779927189664
chr14,1509084252,1509084253,PSI_478,122,-,CDS,0.5793901156677181
chr14,1076048571,1076048572,PSI_479,820,+,3UTR,0.9288473266924172
chr12,2387483567,2387483568,PSI_480,629,+,3UTR,0.8677032093839221
chr17,1830655982,1830655983,PSI_481,106,+,3UTR,0.9346769203571113
chr10,2993883129,2993883130,PSI_482,749,-,3UTR,0.8258616647127784
chr18,2497855920,2497855921,PSI_483,251,-,5UTR,0.15045142650776452
chr19,1300831422,1300831423,PSI_484,355,-,3UTR,0.8232546448545276
chr22,1063480488,1063480489,PSI_485,324,+,CDS,0.6630265210608425
chr13,807326232,807326233,PSI_486,349,+,CDS,0.6700543921222908
chr13,836868156,836868157,PSI_487,598,-,5UTR,0.10423734785716443
chr18,899457750,899457751,PSI_488,568,-,5UTR,0.19117563872914115
chr10,2331349401,2331349402,PSI_489,965,+,3UTR,0.8438565671179085
chr16,1557556398,1557556399,PSI_490,381,+,CDS,0.41258047134227616
chr16,1000766565,1000766566,PSI_491,150,-,CDS,0.31878606219557887
chr17,2773782525,2773782526,PSI_492,853,+,CDS,0.768438793038255
chr7,2864775976,2864775977,PSI_493,376,+,CDS,0.41617337212802247
chr12,1602388829,1602388830,PSI_494,854,-,5UTR,0.1805877154714364
chr5,607016707,607016708,PSI_495,738,+,3UTR,0.8503383565538811
chr17,1744498777,1744498778,PSI_496,765,+,CDS,0.7666712310009585
chr18,769986335,769986336,PSI_497,182,+,CDS,0.6254970178926441
chr4,1899733843,1899733844,PSI_498,723,+,5UTR,0.059942681537239736
chr13,2314708731,2314708732,PSI_499,542,-,CDS,0.33140083120874514
chr20,2585445260,2585445261,PSI_500,105,+,5UTR,0.0010638944616694025
chr5,1026585464,1026585465,PSI_501,809,+,CDS,0.7466658434181279
chr4,2854867446,2854867447,PSI_502,345,+,3UTR,0.9390051020408163
chr10,1831336681,1831336682,PSI_503,626,-,5UTR,0.03929477587665084
chr13,2097772286,2097772287,PSI_504,163,+,3UTR,0.8353595978249718
chr14,1764018315,1764018316,PSI_505,106,+,3UTR,0.9896353587700208
chr2,1027582869,1027582870,PSI_506,974,-,CDS,0.22617769963236134
chr11,1659437789,1659437790,PSI_507,482,-,5UTR,0.07563416336979288
chr17,2419113050,2419113051,PSI_508,389,+,3UTR,0.8129692192192193
chr2,618087883,618087884,PSI_509,474,+,5UTR,0.17626447288238878
chr14,451172922,451172923,PSI_510,163,-,3UTR,0.873010101010101
chr21,38127809,38127810,PSI_511,243,-,5UTR,0.19110842888754778
chr7,2318249281,2318249282,PSI_512,976,+,CDS,0.3217120181405896
chr22,903146600,903146601,PSI_513,393,+,5UTR,0.01468048359240069
chr17,2041854461,2041854462,PSI_514,801,+,3UTR,0.9012155591572123
chr4,1652481500,1652481501,PSI_515,634,-,CDS,0.563830791004875
chr7,2029546738,2029546739,PSI_516,788,-,CDS,0.7928945400149588
chr11,2678359841,2678359842,PSI_517,933,-,CDS,0.48120171673819745
chr19,577049781,577049782,PSI_518,846,+,CDS,0.2055573160104571
chr15,2944283807,2944283808,PSI_519,529,-,CDS,0.4809462444771723
chr11,2885792363,2885792364,PSI_520,962,-,CDS,0.6619815668202765
chr8,1331326087,1331326088,PSI_521,181,+,3UTR,0.9340194049404751
chr11,569900439,569900440,PSI_522,373,+,5UTR,0.18996010638297872
chr21,2135623185,2135623186,PSI_523,149,+,CDS,0.27547143093153337
chr21,221920631,221920632,PSI_524,204,+,CDS,0.2686208101497191
chr15,2138869071,2138869072,PSI_525,326,+,CDS,0.6586130579122095
chr2,330914755,330914756,PSI_526,836,-,CDS,0.38122121913780993
chr8,2635826678,2635826679,PSI_527,329,+,3UTR,0.8044611571660542
chr10,1178427500,1178427501,PSI_528,106,-,CDS,0.6148536345442828
chr4,2485615976,2485615977,PSI_529,164,-,CDS,0.7781730346947738
chr17,332528910,332528911,PSI_530,111,+,CDS,0.32277756581457456
chr19,2869597284,2869597285,PSI_531,216,-,5UTR,0.09741093687607248
chr4,1985720491,1985720492,PSI_532,281,-,3UTR,0.8876722954830241
chr4,801338113,801338114,PSI_533,642,+,CDS,0.7833208815838625
chr14,1527772904,1527772905,PSI_534,665,-,3UTR,0.8957290682345804
chr2,1285527413,1285527414,PSI_535,437,+,CDS,0.6405275277370734
chr20,1590615239,1590615240,PSI_536,809,+,3UTR,0.9748356475952101
chr17,58604798,58604799,PSI_537,827,-,3UTR,0.8153415061295972
chr13,1330227472,1330227473,PSI_538,502,+,3UTR,0.9329785136999803
chr22,1931261083,1931261084,PSI_539,673,-,3UTR,0.9441663742312025
chr1,314117470,314117471,PSI_540,159,+,CDS,0.2709774482737227
chr7,386310644,386310645,PSI_541,661,-,CDS,0.5304475171991009
chr9,2360801805,2360801806,PSI_542,416,-,CDS,0.6951914802065404
chr16,894189727,894189728,PSI_543,463,+,CDS,0.30516330298592986
chr13,1756020900,1756020901,PSI_544,569,-,3UTR,0.8541543860611128
chr20,455152006,455152007,PSI_545,112,+,CDS,0.29575371829096697
chr6,394966201,394966202,PSI_546,278,+,3UTR,0.8011974613818704
chr19,1844547119,1844547120,PSI_547,717,+,3UTR,0.8460579514824798
chr4,1738723136,1738723137,PSI_548,771,+,5UTR,0.17657551987879677
chr4,648075866,648075867,PSI_549,159,+,5UTR,0.10100816393622267
chr16,2496788493,2496788494,PSI_550,347,+,CDS,0.392830641018323
chr9,1889815828,1889815829,PSI_551,548,+,CDS,0.27323239648766556
chr20,2781338529,2781338530,PSI_552,483,-,5UTR,0.1512932091198823
chr16,1661865399,1661865400,PSI_553,137,+,3UTR,0.8752929534920056
chr9,512066366,512066367,PSI_554,397,-,CDS,0.3494455692468591
chr17,2400456093,2400456094,PSI_555,258,-,3UTR,0.863476537064637
chr18,2817840756,2817840757,PSI_556,655,+,3UTR,0.8508721429365007
chr1,452275758,452275759,PSI_557,517,-,CDS,0.24106669425656013
chr17,872200949,872200950,PSI_558,675,-,CDS,0.4494643360586411
chr22,840075520,840075521,PSI_559,271,-,5UTR,0.1759678357397527
chr15,42809345,42809346,PSI_560,890,-,5UTR,0.16616182050805384
chr15,2135121683,2135121684,PSI_561,490,+,CDS,0.43940264215967834
chr2,1543679333,1543679334,PSI_562,758,+,CDS,0.45881154499151106
chr16,2007295363,2007295364,PSI_563,851,-,CDS,0.7186082976649574
chr12,1553596415,1553596416,PSI_564,485,+,3UTR,0.9204146065407756
chr12,95473436,95473437,PSI_565,139,+,3UTR,0.8754947298254385
chr18,104433956,104433957,PSI_566,526,+,CDS,0.7206768581253618
chr8,2068636591,2068636592,PSI_567,670,-,5UTR,0.12370384655323315
chr12,1709546546,1709546547,PSI_568,667,-,3UTR,0.9894164220504672
chr20,2866079847,2866079848,PSI_569,433,+,CDS,0.22324323516667413
chr8,290966137,290966138,PSI_570,963,-,3UTR,0.8039394753335124
chr21,1615877802,1615877803,PSI_571,642,+,CDS,0.29083026045928395
chr15,30155042,30155043,PSI_572,997,+,5UTR,0.0014990971346802494
chr20,803871453,803871454,PSI_573,118,-,CDS,0.7346803275487223
chr19,1770989935,1770989936,PSI_574,843,+,CDS,0.7197625583632482
chr5,821092423,821092424,PSI_575,442,+,CDS,0.621294033424671
chr9,439410559,439410560,PSI_576,846,-,3UTR,0.9437218972102693
chr8,2220101706,2220101707,PSI_577,641,-,CDS,0.7100862579017844
chr3,2676235061,2676235062,PSI_578,635,-,CDS,0.42875134940626125
chr10,1963408644,1963408645,PSI_579,843,-,CDS,0.7608733750502562
chr12,1857484469,1857484470,PSI_580,466,-,3UTR,0.8477495358217556
chr20,2866082686,2866082687,PSI_581,171,+,CDS,0.2656625875954398
chr20,553235606,553235607,PSI_582,530,-,5UTR,0.12905844155844157
chr6,77781573,77781574,PSI_583,600,+,CDS,0.5837420630394281
chr16,1371554216,1371554217,PSI_584,567,-,3UTR,0.8391046595379246
chr13,1909613192,1909613193,PSI_585,793,-,5UTR,0.116163651402999
chr7,2988111532,2988111533,PSI_586,243,+,CDS,0.6992677109927401
chr4,2874169779,2874169780,PSI_587,238,+,CDS,0.54845689697809
chr22,698807695,698807696,PSI_588,456,-,5UTR,0.11121020856201976
chr7,1342720071,1342720072,PSI_589,477,-,CDS,0.24508126603934988
chr6,411512907,411512908,PSI_590,110,-,3UTR,0.8944971394158386
chr7,2920112121,2920112122,PSI_591,769,+,3UTR,0.8207556285631462
chr12,2797813413,2797813414,PSI_592,729,+,CDS,0.30472050072457063
chr16,1355141798,1355141799,PSI_593,132,+,3UTR,0.8588821331770566
chr10,2068076420,2068076421,PSI_594,402,+,CDS,0.4745380166455071
chr15,1959821346,1959821347,PSI_595,169,-,CDS,0.6534401836404254
chr3,1114465474,1114465475,PSI_596,461,-,3UTR,0.9132167152575316
chr10,1248279603,1248279604,PSI_597,405,+,CDS,0.7419773055600143
chr6,2145857438,2145857439,PSI_598,985,-,CDS,0.762173449440199
chr16,2492846816,2492846817,PSI_599,675,+,3UTR,0.8905517868382404
chr5,181825983,181825984,PSI_600,988,+,CDS,0.631135686941727
chr8,2037008485,2037008486,PSI_601,899,+,3UTR,0.8816689715408691
chr17,1107661295,1107661296,PSI_602,765,+,CDS,0.6460943956755791
chr2,2793410129,2793410130,PSI_603,383,+,5UTR,0.15797687773686683
chr20,2374877792,2374877793,PSI_604,208,+,CDS,0.6164936780524627
chr15,372378398,372378399,PSI_605,478,+,CDS,0.3049191478836224
chr10,1592615007,1592615008,PSI_606,883,-,CDS,0.28455008488964345
chr19,2837260875,2837260876,PSI_607,130,+,5UTR,0.02251490611373142
chr22,91366822,91366823,PSI_608,160,-,5UTR,0.15100102530894177
chr15,19638085,19638086,PSI_609,819,+,CDS,0.24973940121656749
chr14,805582124,805582125,PSI_610,324,-,3UTR,0.918327907098212
chr4,2904020160,2904020161,PSI_611,244,+,CDS,0.7059335738275905
chr21,2437942010,2437942011,PSI_612,667,-,5UTR,0.19900870406189555
chr11,1200290534,1200290535,PSI_613,964,+,CDS,0.7407855797686306
chr3,1022514386,1022514387,PSI_614,147,+,3UTR,0.9601159025055395
chr16,2286500952,2286500953,PSI_615,159,+,CDS,0.31732854685513423
chr3,2956458590,2956458591,PSI_616,128,+,CDS,0.49953696311671725
chr22,1750700193,1750700194,PSI_617,937,+,5UTR,0.1148703077170936
chr7,2201270457,2201270458,PSI_618,461,+,CDS,0.5687728851751009
chr8,1315309205,1315309206,PSI_619,844,-,CDS,0.24210892163161277
chr3,2868640753,2868640754,PSI_620,197,+,3UTR,0.8382559774964838
chr19,465551413,465551414,PSI_621,224,+,CDS,0.7435991999886523
chr7,2209691198,2209691199,PSI_622,877,+,CDS,0.6825310978907517
chr13,1867682916,1867682917,PSI_623,667,+,3UTR,0.8637910728370917
chr10,1159098585,1159098586,PSI_624,770,-,CDS,0.7761565301591011
chr1,23514831,23514832,PSI_625,927,-,5UTR,0.04877361547456362
chr22,2928094830,2928094831,PSI_626,142,-,CDS,0.37115215479331576
chr6,210781431,210781432,PSI_627,426,+,3UTR,0.8743499946938342
chr13,770772633,770772634,PSI_628,430,-,5UTR,0.05943536404160475
chr4,1192687662,1192687663,PSI_629,230,+,CDS,0.4379852125693161
chr2,2239026881,2239026882,PSI_630,809,+,CDS,0.6036167512690356
chr18,2411378822,2411378823,PSI_631,856,-,CDS,0.5298843506377576
chr18,2301826353,2301826354,PSI_632,984,+,3UTR,0.8636941822320412
chr14,2860619763,2860619764,PSI_633,747,-,CDS,0.44458037022598035
chr4,444606824,444606825,PSI_634,502,-,3UTR,0.9953413534397276
chr13,2483682137,2483682138,PSI_635,628,+,CDS,0.6518158123370982
chr16,639589613,639589614,PSI_636,832,+,CDS,0.6393209311782048
chr5,1086635270,1086635271,PSI_637,518,+,CDS,0.252830053922794
chr17,1032848711,1032848712,PSI_638,634,-,CDS,0.5099036402569593
chr18,1106646601,1106646602,PSI_639,974,-,3UTR,0.9126841760172207
chr19,2722013885,2722013886,PSI_640,702,+,CDS,0.4171440172861348
chr16,1723637968,1723637969,PSI_641,605,+,CDS,0.7830436648428281
chr10,1200902765,1200902766,PSI_642,775,+,3UTR,0.9132132239693399
chr13,2490918885,2490918886,PSI_643,327,-,5UTR,0.004397270659590599
chr1,1813825186,1813825187,PSI_644,429,-,CDS,0.22276595744680852
chr21,2488768594,2488768595,PSI_645,272,-,CDS,0.34347775583691487
chr5,2094489468,2094489469,PSI_646,597,+,CDS,0.41107964742950587
chr16,1393572351,1393572352,PSI_647,759,-,CDS,0.6888570667377115
chr8,1740834688,1740834689,PSI_648,674,+,3UTR,0.8856122216310709
chr3,1481259132,1481259133,PSI_649,673,+,CDS,0.5038557519227622
chr4,176908497,176908498,PSI_650,656,-,CDS,0.44954289732770747
chr9,1804199248,1804199249,PSI_651,828,-,CDS,0.2805131401267269
chr14,787955394,787955395,PSI_652,709,+,CDS,0.4476149914821124
chr7,2620918963,2620918964,PSI_653,767,-,5UTR,0.18018613359766508
chr14,2021877526,2021877527,PSI_654,111,+,3UTR,0.8660100724842323
chr16,570091309,570091310,PSI_655,583,+,3UTR,0.8242386661154747
chr21,2892056212,2892056213,PSI_656,589,-,3UTR,0.8246326421846052
chr6,2836187122,2836187123,PSI_657,394,+,5UTR,0.1278576166261331
chr6,2508976713,2508976714,PSI_658,805,-,3UTR,0.9360042870640662
chr5,1236862556,1236862557,PSI_659,535,+,5UTR,0.18823529411764706
chr16,1885055653,1885055654,PSI_660,442,-,CDS,0.6524870888828486
chr18,2331421427,2331421428,PSI_661,315,+,3UTR,0.9200390467499947
chr5,2386573332,2386573333,PSI_662,843,-,CDS,0.5013428827215757
chr5,628185930,628185931,PSI_663,839,-,CDS,0.6304339273771589
chr8,268995267,268995268,PSI_664,113,-,CDS,0.45996571606669784
chr15,1594239484,1594239485,PSI_665,672,-,CDS,0.5800492610837439
chr21,1595614273,1595614274,PSI_666,402,-,CDS,0.43799862233076586
chr16,1333364712,1333364713,PSI_667,813,-,CDS,0.5109825544608153
chr18,236722996,236722997,PSI_668,261,-,5UTR,0.14971708789136176
chr14,184787925,184787926,PSI_669,168,+,CDS,0.7325106312015343
chr15,174324490,174324491,PSI_670,310,+,5UTR,0.03665852032881582
chr7,2792157507,2792157508,PSI_671,128,+,CDS,0.2641509433962264
chr13,2435838697,2435838698,PSI_672,979,-,3UTR,0.8676511369938991
chr1,1442664243,1442664244,PSI_673,192,-,CDS,0.7871538461538462
chr6,2941456190,2941456191,PSI_674,872,-,5UTR,0.1531516327736056
chr5,1411078168,1411078169,PSI_675,168,+,5UTR,0.033767318019766235
chr15,1759512926,1759512927,PSI_676,858,-,5UTR,0.09156720212988723
chr17,341049547,341049548,PSI_677,727,+,3UTR,0.9386876904230926
chr21,2325463819,2325463820,PSI_678,460,-,CDS,0.21532975925551284
chr9,2018790084,2018790085,PSI_679,591,+,CDS,0.22363410127823236
chr16,2752558828,2752558829,PSI_680,577,-,CDS,0.6732259649918718
chr19,504018843,504018844,PSI_681,279,-,3UTR,0.8257695343330702
chr11,1111122701,1111122702,PSI_682,244,+,CDS,0.6460254475679502
chr11,2681205221,2681205222,PSI_683,187,-,3UTR,0.9027433681793462
chr22,2342917930,2342917931,PSI_684,499,-,CDS,0.5004558603378995
chr5,2533003116,2533003117,PSI_685,362,-,CDS,0.3835112900402591
chr22,1791821684,1791821685,PSI_686,639,-,3UTR,0.8710767259893747
chr2,2938407840,2938407841,PSI_687,890,-,5UTR,0.10933361034643951
chr20,337516801,337516802,PSI_688,718,-,CDS,0.6585899640456464
chr22,2538614909,2538614910,PSI_689,961,+,5UTR,0.0549961666240736
chr21,2490498649,2490498650,PSI_690,776,+,5UTR,0.12666561933189563
chr13,308310453,308310454,PSI_691,233,+,5UTR,0.1418909354011671
chr2,2787787612,2787787613,PSI_692,915,-,CDS,0.555427595924561
chr5,639269860,639269861,PSI_693,349,-,CDS,0.2629088709328955
chr16,112033112,112033113,PSI_694,962,-,CDS,0.5248591221923649
chr15,722056795,722056796,PSI_695,948,-,CDS,0.4370154672314034
chr13,665325629,665325630,PSI_696,535,+,CDS,0.20655952967157587
chr11,189984279,189984280,PSI_697,606,-,5UTR,0.1452314474650992
chr3,2734509526,2734509527,PSI_698,212,+,3UTR,0.9959795797359249
